I_N;I_Co;I_Co2;Espece;Genre;Famille;I_Ci;I_D;I_R;I_Lo;I_La;F_N;F_M_F;F_M_S;F_T_M_S;F_S;F_S_S;F_M_P;F_A;F_B;F_Ba;F_Cd;F_Cu;F_Fe;F_K;F_Li;F_Mg;F_Mn;F_Ni;F_P;F_Pb;F_Zn;R_M_S;R_L;R_L_S;R_V;R_D_T;R_D;R_M_P;R_Al;R_B;R_Ba;R_Ca;R_Cd;R_Cu;R_Fe;R_K;R_Li;R_Mg;R_Mn;R_Ni;R_P;R_Pb;R_Zn;S_M_P;S_M_C;S_pH;S_C;S_M_E;S_Al;S_As;S_B;S_Ca;S_Cd;S_Co;S_Cr;S_Cu;S_K;S_Mg;S_Mn;S_Ni;S_P;S_Pb;S_Zn;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;2;0,124;0,0381;0,307258065;17,051;447,5328084;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;3;0,1336;0,0414;0,30988024;18,42;444,9275362;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;4;0,225;0,0661;0,293777778;32,413;490,3630862;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;5;0,1186;0,0404;0,340640809;17,97;444,8019802;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;6;0,0837;0,0335;0,400238949;10,312;307,8208955;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;7;0,0399;0,0167;0,418546366;4,363;261,257485;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;8;0,1831;0,0748;0,408519934;24,457;326,9652406;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
13;Sym_Alb_3;Sym_Alb_3;Sym_Alb;Sym;Caprifoliaceae;3,5;1,114084602;10;4,35963333;50,78476667;9;0,093;0,0395;0,424731183;11,066;280,1518987;0,3159;19,9796249;74,9445296;17,1645515;0,09222536;5,31396369;104,98355;29242,8513;0,05668374;2392,94659;44,2010275;1,56996816;1900,04375;0,26690959;71,5355917;0,1703;5241,355;30,77718732;1040,585;0,163657942;0,394;0,3581;758,058983;17,3898927;19,5569488;15292,5162;0,76767786;12,336311;1555,09321;9366,70828;0,69124133;1410,97176;79,7224889;4,07509925;3473,18539;9,57563154;226,961739;321,87;0;7,46;159,9;10,27;0,62357018;0,01300946;0,11422395;3842,52142;0,21378967;0,03140202;0,00995366;0,97232489;100,304992;63,4401879;9,56474934;0,18462858;5,80827635;5,78036144;29,8485419;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;1;0,162;0,0671;0,414197531;12,237;182,3695976;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;2;0,1744;0,0746;0,427752294;12,686;170,0536193;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;3;0,0736;0,0295;0,400815217;6,262;212,2711864;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;4;0,1898;0,0746;0,393045311;14,052;188,3646113;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;5;0,1447;0,0569;0,393227367;12,22;214,7627417;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;6;0,1519;0,0619;0,407504937;10,326;166,8174475;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;7;0,1608;0,0621;0,38619403;12,631;203,3977456;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;8;0,0954;0,0382;0,400419287;7,25;189,7905759;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;9;0,0653;0,0254;0,388973966;5,061;199,2519685;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;10;0,1451;0,0598;0,412129566;10,033;167,7759197;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;11;0,1018;0,0392;0,385068762;9,111;232,4234694;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
14;Cra_Mon_1;Cra_Mon_1;Cra_Mon;Cra;Rosaceae;47,1238898;15;7;4,35870000;50,78480000;12;0,1769;0,0727;0,410966648;5,061;69,61485557;0,3684;21,8039511;32,8381889;148,037688;0,10405049;8,90209494;96,4327298;14773,3241;0,54665326;3188,26964;11,3468438;2,63160769;845,092631;0,92210062;80,2317506;0,1348;6286,777;46,63781157;2553,535;0,052789564;0,582;0,3096;2470,3403;21,6137767;58,6685424;7518,50033;2,02940671;23,4087641;2045,61426;3360,72758;0,82361689;1408,92521;541,615078;8,50296124;2228,92047;29,3317238;156,419418;420,43;37,2443;6,66;288,3;10,03;2,15143494;0,01725429;0,47932733;3065,37204;0,22246262;0,02057131;0,02482152;3,44968775;99,9314902;60,5274604;5,75225455;0,24368767;11,0174868;13,5729258;27,6873298;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;1;0,1749;0,0555;0,317324185;15,795;284,5945946;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;2;0,111;0,0314;0,282882883;10,873;346,2738854;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;3;0,1093;0,0321;0,2936871;9,56;297,8193146;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;4;0,0261;0,007;0,268199234;2,774;396,2857143;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;5;0,0752;0,0221;0,293882979;7,093;320,9502262;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;6;0,1;0,0301;0,301;10,373;344,6179402;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;7;0,069;0,0198;0,286956522;7,156;361,4141414;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;8;0,1027;0,0315;0,306718598;9,677;307,2063492;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;9;0,0716;0,0208;0,290502793;7,789;374,4711538;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;10;0,1122;0,0355;0,316399287;11,238;316,5633803;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;11;0,1281;0,0406;0,316939891;11,059;272,3891626;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
15;Cra_Mon_2;Cra_Mon_2;Cra_Mon;Cra;Rosaceae;39;12,41408556;11;4,35776667;50,78361667;12;0,0912;0,0285;0,3125;8,625;302,6315789;0,3335;111,52979;38,4187057;77,7230193;0,25984159;9,97417717;280,913001;16635,571;0,64983633;4415,53302;148,851819;5,20707683;1538,1058;1,48848731;91,7153448;0,2182;7083,691;32,46421173;1460,657;0,149384832;0,394;0,3166;609,26456;20,1544574;29,128858;13503,999;1,36573498;17,8360311;1520,94939;9302,09965;0,54606622;1451,23995;49,4299734;4,48450226;1898,93558;20,4450726;182,522834;379,81;0;4,38;50,1;10,01;219,136193;0,06393379;-0,0962283;299,459138;0,06411059;0,22877081;0,32345819;1,87819023;49,9099965;39,9402861;25,7843285;0,30823801;32,6034922;8,03768399;2,65694179;;;
